"product_id","product_name","product_url","category_id","category_name","category_root_name","price","original_price","discount_rate","quantity_sold","rating_average","review_count","is_return_policy","is_freeship_xtra","is_authentic","image_count","video_count","is_brand","brand_name","origin","store_id","store_name","store_review_count","total_follower","is_official","cancel_by_seller_rate","cancel_by_seller_rate_status","return_rate","return_rate_status"
275089871,"Bộ Máy và kim Đồng Hồ Kim Trôi LOẠI TỐT","https://tiki.vn/bo-may-va-kim-dong-ho-kim-troi-loai-tot-p275089871.html?spid=275089872",1973,"Trang trí nhà cửa","Nhà Cửa - Đời Sống",49000.0,49000.0,0.0,13.0,5.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,"Rainy","Đài Loan",389.0,"Đại Phát Tài",6217,544,0,0,"normal",0,"normal"
274783020,"Đồng Hồ LED điện tử để bàn, treo tường báo Nhiệt Độ, Ngày Tháng - L02, thương hiệu Ygdigital","https://tiki.vn/dong-ho-led-dien-tu-de-ban-treo-tuong-bao-nhiet-do-ngay-thang-l02-thuong-hieu-ygdigital-p274783020.html?spid=274783051",1973,"Trang trí nhà cửa","Nhà Cửa - Đời Sống",450000.0,450000.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,"Tomtoc","Trung Quốc",1989.0,"Thanhphukien",1076,183,0,0,"normal",0,"normal"
262423695,"Phim cách nhiệt trong suốt, sáng màu NanoX","https://tiki.vn/phim-cach-nhiet-trong-suot-sang-mau-nanox-p262423695.html?spid=262423697",1973,"Trang trí nhà cửa","Nhà Cửa - Đời Sống",544500.0,544500.0,0.0,3.0,5.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,"NANOX FOR BETTER LIFE","Hàn Quốc",153683.0,"NanoX For Better Life Official",12,20,1,0,"normal",0,"normal"
197645439,"Bình hoa lọ hoa decor gốm sứ Bát Tràng","https://tiki.vn/binh-hoa-lo-hoa-decor-gom-su-bat-trang-p197645439.html?spid=197645445",1973,"Trang trí nhà cửa","Nhà Cửa - Đời Sống",125000.0,125000.0,0.0,9.0,5.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,"OEM","Việt Nam",256698.0,"Gốm Giang Bát Tràng",28,0,0,0,"normal",0,"normal"
191363377,"Tượng con Cua phong thủy đá ngọc Ấn Độ đặt bàn làm việc - Dài 15 cm","https://tiki.vn/tuong-con-cua-phong-thuy-da-ngoc-an-do-dat-ban-lam-viec-dai-15-cm-p191363377.html?spid=191363378",1973,"Trang trí nhà cửa","Nhà Cửa - Đời Sống",1100000.0,1100000.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,"Thủy Hòa","Việt Nam",147043.0,"Thủy Hòa Official Store",523,876,1,0,"normal",0,"normal"
185909889,"Quả cầu phong thủy đá thạch anh xanh - Đường kính 7,7cm; 7,9cm; 8cm; 8,5cm và 8,8cm","https://tiki.vn/qua-cau-phong-thuy-da-thach-anh-xanh-duong-kinh-7-7cm-7-9cm-8cm-8-5cm-va-8-8cm-p185909889.html?spid=185909897",1973,"Trang trí nhà cửa","Nhà Cửa - Đời Sống",795000.0,795000.0,0.0,9.0,4.6,5.0,1.0,1.0,1.0,1.0,0.0,1.0,"Thủy Hòa","Việt Nam",147043.0,"Thủy Hòa Official Store",523,876,1,0,"normal",0,"normal"
180381025,"Thước bảng đo chiều cao 2m y tế gắn dán tường cho trẻ em bé MySun","https://tiki.vn/thuoc-bang-do-chieu-cao-2m-y-te-gan-dan-tuong-cho-tre-em-be-mysun-p180381025.html?spid=204452322",1973,"Trang trí nhà cửa","Nhà Cửa - Đời Sống",136000.0,136000.0,0.0,100.0,5.0,16.0,1.0,1.0,1.0,8.0,1.0,1.0,"MySun","Việt Nam",271472.0,"MySun Vietnam",484,147,1,0,"normal",0,"normal"
162251730,"5M Giấy Dán Kính Họa Tiết dán kính mờ Không Cần Keo DK0081 - Khổ 0.45m","https://tiki.vn/5m-giay-dan-kinh-hoa-tiet-dan-kinh-mo-khong-can-keo-dk0081-kho-0-45m-p162251730.html?spid=174600353",1973,"Trang trí nhà cửa","Nhà Cửa - Đời Sống",119000.0,119000.0,0.0,9.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,"OEM","Việt Nam",15089.0,"Decal Minh",841,174,0,0,"normal",0,"normal"
156212843,"Cuộn 3 Mét Decal Giấy Dán Bếp Tráng Nhôm Cách Nhiệt CHống Thấm Dầu Thấm Nước Cao Cấp Hàng Loại 1 - Chính Hãng MINIIN","https://tiki.vn/cuon-3-met-decal-giay-dan-bep-trang-nhom-cach-nhiet-chong-tham-dau-tham-nuoc-cao-cap-hang-loai-1-chinh-hang-miniin-p156212843.html?spid=156212849",1973,"Trang trí nhà cửa","Nhà Cửa - Đời Sống",164000.0,164000.0,0.0,47.0,4.5,13.0,1.0,1.0,1.0,11.0,1.0,1.0,"MINIIN","Việt Nam",134678.0,"Smarthome29",22779,4059,0,0,"normal",0,"normal"
150150684,"Thảm Lông Trải Sàn 1m2 x 1m6, 1m6 x 2m, 1m6 x 2m3 Sang Trọng, Hiện Đại Cho Phòng Khách, Ngủ, Chụp Hình và Các Sự Kiện- Chính HÃNG MINIIN","https://tiki.vn/tham-long-trai-san-1m2-x-1m6-1m6-x-2m-1m6-x-2m3-sang-trong-hien-dai-cho-phong-khach-ngu-chup-hinh-va-cac-su-kien-chinh-hang-miniin-p150150684.html?spid=150150690",1973,"Trang trí nhà cửa","Nhà Cửa - Đời Sống",229000.0,229000.0,0.0,98.0,4.0,26.0,1.0,1.0,1.0,10.0,1.0,1.0,"MINIIN","Việt Nam",134678.0,"Smarthome29",22779,4059,0,0,"normal",0,"normal"
128671147,"Hồ lô phong thuỷ bằng đồng sức khoẻ trường thọ, xua tan khí xấu có dây đồng xu ngũ đế may mắn","https://tiki.vn/ho-lo-phong-thuy-bang-dong-suc-khoe-truong-tho-xua-tan-khi-xau-co-day-dong-xu-ngu-de-may-man-p128671147.html?spid=128671149",1973,"Trang trí nhà cửa","Nhà Cửa - Đời Sống",200000.0,200000.0,0.0,22.0,4.5,5.0,1.0,1.0,1.0,8.0,0.0,1.0,"Diệu Tâm","Trung Quốc",67729.0,"Shop phật giáo hoa sen",1208,247,0,0,"normal",0,"normal"
125072768,"Nến bơ thực vật 100 viên cháy 1h, 2h,3h,4,8h nến cao cấp tealight cúng phật, đồ thờ cúng","https://tiki.vn/nen-bo-thuc-vat-100-vien-chay-1h-2h-3h-4-8h-ne-n-cao-cap-tealight-cung-phat-do-tho-cung-p125072768.html?spid=125072788",1973,"Trang trí nhà cửa","Nhà Cửa - Đời Sống",210000.0,210000.0,0.0,60.0,4.5,8.0,1.0,1.0,1.0,7.0,1.0,1.0,"Diệu Tâm","Trung Quốc",67729.0,"Shop phật giáo hoa sen",1208,247,0,0,"normal",0,"normal"
120338124,"Băng keo chống thấm x2000 Nhật Bản chống thấm dột, dán tường, dán mái tôn, dán ống nước","https://tiki.vn/bang-keo-chong-tham-x2000-nhat-ban-chong-tham-dot-dan-tuong-dan-mai-ton-dan-ong-nuoc-p120338124.html?spid=185167257",1973,"Trang trí nhà cửa","Nhà Cửa - Đời Sống",58900.0,80000.0,26.0,268.0,4.6,22.0,1.0,1.0,0.0,9.0,0.0,1.0,"OEM","Việt Nam",17480.0,"Ghế Nam Việt",38351,4982,0,0,"normal",0,"normal"
