price,original_price,discount_rate,quantity_sold,rating_average,review_count,is_return_policy,is_freeship_xtra,is_authentic,image_count,video_count,is_brand,store_review_count,total_follower,is_official,China,Japan,Other,South Korea,Thailand,USA,Vietnam,Others,reputation_score,trust_level,review_to_sold_ratio,shop_potential,total_visuals,has_video,discount_amount,price_vs_category,hot_keyword_count,name_length,name_word_count,category_root_name_Bách Hóa Online,category_root_name_Chăm sóc nhà cửa,category_root_name_Giày - Dép nam,category_root_name_Giày - Dép nữ,category_root_name_Laptop – Máy Vi Tính – Linh kiện,category_root_name_Làm Đẹp - Sức Khỏe,category_root_name_Máy Ảnh - Máy Quay Phim,category_root_name_NGON,category_root_name_Nhà Cửa - Đời Sống,category_root_name_Nhà Sách Tiki,category_root_name_Phụ kiện thời trang,category_root_name_Thiết bị số - Phụ kiện số,category_root_name_Thể Thao – Dã Ngoại,category_root_name_Thời trang nam,category_root_name_Thời trang nữ,category_root_name_Túi thời trang nam,category_root_name_Túi thời trang nữ,category_root_name_Ô Tô – Xe Máy – Xe Đạp,category_root_name_Điện Gia Dụng,category_root_name_Điện Thoại - Máy Tính Bảng,category_root_name_Điện Tử - Điện Lạnh,category_root_name_Đồ chơi - Mẹ & Bé
0.85275500892866,0.8528353240235925,0.000946788855592815,0.11995159915769368,1.0,0.11552719449876488,0.0,1.0,1.0,0.1176470588235294,0.0126582278481012,1.0,0.000164911498692,0.5877011752212855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4818315000973833,0.6666666666666666,0.000804828973843,0.0005232956118934,0.03125,1,0.6467453848366259,0.0224024462892499,0.0,0.1792828685258964,0.144927536231884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8368710891919959,0.836983145018148,0.0013209622450269614,0.2336887570776673,1.0,0.21866863306772263,0.0,1.0,1.0,0.0,0.0,1.0,0.0008554223223773,0.6554036236126359,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.6267451465094526,0.6666666666666666,0.0006123698714023,0.0016901922338921,0.0,0,0.6467453848366259,0.0224024462892499,0.2,0.1314741035856573,0.1014492753623188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8365062074484009,0.836619123690722,0.0013311052009111661,0.1549810255819045,1.0,0.11552719449876488,0.0,1.0,1.0,0.1176470588235294,0.0126582278481012,1.0,0.000164911498692,0.5877011752212855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4818315000973833,0.6666666666666666,0.0005030181086519,0.0005232956118934,0.03125,1,0.6467453848366259,0.0224024462892499,0.0,0.1792828685258964,0.144927536231884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8713007560891761,0.8713551901358767,0.0006416919328087831,0.11995159915769368,1.0,0.07288954435590755,0.0,1.0,1.0,0.0,0.0,1.0,0.0008554223223773,0.6554036236126359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3854257176107943,0.6666666666666666,0.0004024144869215,0.0016901922338921,0.0,0,0.6467453848366259,0.0224024462892499,0.2,0.1513944223107569,0.1159420289855072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8032015191512532,0.8034284058379418,0.0026746378526707076,0.2837110084047769,1.0,0.18841673885467242,0.0,1.0,1.0,0.0,0.0,1.0,0.0008554223223773,0.6554036236126359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5919968171888691,0.6666666666666666,0.0002235636038452,0.0016901922338921,0.0,0,0.6467453848366259,0.0137871744559337,0.0,0.1713147410358566,0.1304347826086956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8223304550778956,0.8223304550778956,0.0,0.11995159915769368,1.0,0.07288954435590755,0.0,1.0,1.0,0.2352941176470588,0.0,1.0,5.79612775598697e-05,0.520929305017452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3854257176107943,0.6666666666666666,0.0004024144869215,0.0002077404690431,0.0416666666666666,0,0.0,0.020603054070899,0.0,0.0836653386454183,0.0579710144927536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8707639853405577,0.8707639853405577,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0126582278481012,1.0,7.680317893382115e-05,0.5342989270884215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.0002547450371968,0.0104166666666666,1,0.0,0.0224024462892499,0.0,0.1713147410358566,0.1304347826086956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8396535144864972,0.8397592209579109,0.0012461133204905999,0.31874043482898773,1.0,0.320154015612858,0.0,1.0,1.0,0.0,0.0,1.0,0.0003364625245348,0.6166643867440569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7176745197049985,0.6666666666666666,0.0005589090096132,0.0008529849955173,0.0,0,0.6467453848366259,0.0224024462892499,0.2,0.1752988047808765,0.144927536231884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8324185873115717,0.8325416054150993,0.0014501902861197085,0.2111597277216343,1.0,0.2421338252194279,0.0,1.0,1.0,0.0,0.0,1.0,0.0003364625245348,0.6166643867440569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6507999036592467,0.6666666666666666,0.0010652148183216,0.0008529849955173,0.0,0,0.6467453848366259,0.0224024462892499,0.0,0.1832669322709163,0.144927536231884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8295488403967879,0.8296794851595645,0.0015400966262809905,0.16375940924708324,0.96,0.1692442808635203,0.0,1.0,1.0,0.0,0.0,1.0,0.0003364625245348,0.6166643867440569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5579394860805501,0.6666666666666666,0.0008942544153811,0.0008529849955173,0.0,0,0.6467453848366259,0.0224024462892499,0.0,0.1912350597609561,0.144927536231884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
