product_id,product_name,product_url,category_id,category_name,category_root_name,price,original_price,discount_rate,quantity_sold,rating_average,review_count,is_return_policy,is_freeship_xtra,is_authentic,image_count,video_count,is_brand,brand_name,origin,store_id,store_name,store_review_count,total_follower,is_official,cancel_by_seller_rate,cancel_by_seller_rate_status,return_rate,return_rate_status,China,Japan,Other,South Korea,Thailand,USA,Vietnam,Others
9770171,Combo 05 Quần Lót Nữ Thun Lạnh Misaki Bikini 8109,https://tiki.vn/combo-05-quan-lot-nu-thun-lanh-misaki-bikini-8109-p9770171.html?spid=56072699,0,Combo 05 Quần Lót Nữ Thun Lạnh Misaki Bikini 8109,Thời trang nữ,107200.0,134000.0,20.0,20.0,3.5,8.0,1.0,0.0,0.0,6.0,0.0,1.0,Misaki,Vietnam,9257.0,MISA Shop,1020.0,112.0,0.0,0.0%,normal,0.0%,normal,0,0,0,0,0,0,1,0
278102610,"Bộ Bodysuit Lưới Toàn Thân Xẻ Đáy Táo Bạo, Tôn Dáng Tối Đa Và Khơi Gợi Sự Quyến Rũ Tự Nhiên C009",https://tiki.vn/bo-bodysuit-luoi-toan-than-xe-day-tao-bao-ton-dang-toi-da-va-khoi-goi-su-quyen-ru-tu-nhien-c009-p278102610.html?spid=278102611,0,"Bộ Bodysuit Lưới Toàn Thân Xẻ Đáy Táo Bạo, Tôn Dáng Tối Đa Và Khơi Gợi Sự Quyến Rũ Tự Nhiên C009",Thời trang nữ,55200.0,69000.0,20.0,2.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,OEM,China,173730.0,LAMOMI,110.0,12.0,0.0,0.0%,normal,0.0%,normal,1,0,0,0,0,0,0,0
277207572,đồ bộ mặc nhà cao cấp,https://tiki.vn/do-bo-mac-nha-cao-cap-p277207572.html?spid=277207578,0,đồ bộ mặc nhà cao cấp,Thời trang nữ,152000.0,190000.0,20.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,OEM,Vietnam,229182.0,Đồ Bộ Eirlys Shop,84.0,30.0,0.0,0.0%,normal,0.0%,normal,0,0,0,0,0,0,1,0
278102642,"Bộ Bodysuit Lưới Toàn Thân Xẻ Đáy Táo Bạo, Tôn Dáng Tối Đa Và Khơi Gợi Sự Quyến Rũ Tự Nhiên C017",https://tiki.vn/bo-bodysuit-luoi-toan-than-xe-day-tao-bao-ton-dang-toi-da-va-khoi-goi-su-quyen-ru-tu-nhien-c017-p278102642.html?spid=278102643,0,"Bộ Bodysuit Lưới Toàn Thân Xẻ Đáy Táo Bạo, Tôn Dáng Tối Đa Và Khơi Gợi Sự Quyến Rũ Tự Nhiên C017",Thời trang nữ,55200.0,69000.0,20.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,OEM,China,173730.0,LAMOMI,110.0,12.0,0.0,0.0%,normal,0.0%,normal,1,0,0,0,0,0,0,0
275520765,Q64 Váy ngủ bodysuit ren thắt nơ sexy  - Bộ đồ ngủ liền thân bodysuit - Đầm ngủ bodysuit gợi cảm,https://tiki.vn/vay-ngu-bodysuit-ren-that-no-sexy-q64-bo-do-ngu-lien-than-bodysuit-dam-ngu-bodysuit-goi-cam-p275520765.html?spid=275520767,0,Q64 Váy ngủ bodysuit ren thắt nơ sexy  - Bộ đồ ngủ liền thân bodysuit - Đầm ngủ bodysuit gợi cảm,Thời trang nữ,79200.0,160000.0,51.0,13.0,5.0,1.0,1.0,0.0,0.0,12.0,0.0,0.0,OEM,China,254073.0,Đồ ngủ sexy quyến rũ,418.0,354.0,0.0,0.0%,normal,0.0%,normal,1,0,0,0,0,0,0,0
274604466,"Sét Đồ Bộ nữ chất thun thái M,L,XL mát lạnh ,mềm mịn không xù lông DB01 siêu sang 6 màu trẻ trung",https://tiki.vn/set-do-bo-nu-chat-thun-thai-m-l-xl-mat-lanh-mem-min-khong-xu-long-db01-sieu-sang-6-mau-tre-trung-p274604466.html?spid=274604531,0,"Sét Đồ Bộ nữ chất thun thái M,L,XL mát lạnh ,mềm mịn không xù lông DB01 siêu sang 6 màu trẻ trung",Thời trang nữ,143200.0,179000.0,20.0,6.0,4.8,4.0,1.0,0.0,0.0,1.0,0.0,1.0,DOGA,Vietnam,72892.0,DOGA,210.0,28.0,0.0,0.0%,normal,0.0%,normal,0,0,0,0,0,0,1,0
274544138,đồ bộ mặc nhà xinh ,https://tiki.vn/do-bo-mac-nha-xinh-p274544138.html?spid=274544140,0,đồ bộ mặc nhà xinh ,Thời trang nữ,152000.0,190000.0,20.0,4.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,OEM,Vietnam,229182.0,Đồ Bộ Eirlys Shop,84.0,30.0,0.0,0.0%,normal,0.0%,normal,0,0,0,0,0,0,1,0
274373766,"Đồ bộ nữ mặc nhà, áo cộc tay quần dài vải kate",https://tiki.vn/do-bo-nu-mac-nha-ao-coc-tay-quan-dai-vai-kate-p274373766.html?spid=274373770,0,"Đồ bộ nữ mặc nhà, áo cộc tay quần dài vải kate",Thời trang nữ,144000.0,180000.0,20.0,5.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,OEM,Vietnam,229182.0,Đồ Bộ Eirlys Shop,84.0,30.0,0.0,0.0%,normal,0.0%,normal,0,0,0,0,0,0,1,0
274150872,Đồ bộ nữ mặc nhà xinh,https://tiki.vn/do-bo-nu-mac-nha-xinh-p274150872.html?spid=274150880,0,Đồ bộ nữ mặc nhà xinh,Thời trang nữ,151110.0,188888.0,20.0,4.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,OEM,Vietnam,229182.0,Đồ Bộ Eirlys Shop,84.0,30.0,0.0,0.0%,normal,0.0%,normal,0,0,0,0,0,0,1,0
208686285,"đồ nữ, đồ bộ nữ chất lụa",https://tiki.vn/do-nu-do-bo-nu-chat-lua-p208686285.html?spid=208686288,0,"đồ nữ, đồ bộ nữ chất lụa",Thời trang nữ,128000.0,160000.0,20.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,OEM,Vietnam,229182.0,Đồ Bộ Eirlys Shop,84.0,30.0,0.0,0.0%,normal,0.0%,normal,0,0,0,0,0,0,1,0
202439065,"Đồ bộ nữ,đồ ngủ mặc nhà lửng tay cánh tiên vải lanh (tole) mềm, mát BL 164 họa tiết dễ thương size 45-70kg.",https://tiki.vn/do-bo-nu-do-ngu-mac-nha-lung-tay-canh-tien-vai-lanh-tole-mem-mat-bl-164-hoa-tiet-de-thuong-size-45-70kg-p202439065.html?spid=202439069,0,"Đồ bộ nữ,đồ ngủ mặc nhà lửng tay cánh tiên vải lanh (tole) mềm, mát BL 164 họa tiết dễ thương size 45-70kg.",Thời trang nữ,71200.0,89000.0,20.0,14.0,5.0,4.0,1.0,0.0,0.0,10.0,0.0,0.0,OEM,Vietnam,197060.0,Shopdobo265,139.0,84.0,0.0,0.0%,normal,0.0%,normal,0,0,0,0,0,0,1,0
201874660,Bộ Đồ Nữ Họa Tiết Hoa Cúc Đồ Ngủ Đồ Mặc Trong Nhà DBO02 MayHomes Chất Liệu Kate,https://tiki.vn/bo-do-nu-hoa-tiet-hoa-cuc-do-ngu-do-mac-trong-nha-dbo02-mayhomes-chat-lieu-kate-p201874660.html?spid=201874664,0,Bộ Đồ Nữ Họa Tiết Hoa Cúc Đồ Ngủ Đồ Mặc Trong Nhà DBO02 MayHomes Chất Liệu Kate,Thời trang nữ,64768.0,88000.0,26.0,48.0,3.6,5.0,1.0,0.0,0.0,7.0,79.0,1.0,MAYHOMES,Vietnam,5703.0,MAYHOMES Official Store,5243.0,2521.0,0.0,0.0%,normal,0.0%,normal,0,0,0,0,0,0,1,0
199526656,Đồ ngủ hóa thân lưới,https://tiki.vn/do-ngu-hoa-than-luoi-p199526656.html?spid=199526657,0,Đồ ngủ hóa thân lưới,Thời trang nữ,36000.0,45000.0,20.0,6.0,5.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,OEM,"China, Vietnam",96032.0,Beauty and Fashion,2687.0,485.0,0.0,0.0%,normal,0.0%,normal,1,0,0,0,0,0,1,0
199604233,"Đồ bộ nữ mặc nhà, Bộ ngủ nữ chất tole lanh loại 1, áo tay cánh tiên quần lửng ảnh thật - TL40",https://tiki.vn/do-bo-nu-mac-nha-bo-ngu-nu-chat-tole-lanh-loai-1-ao-tay-canh-tien-quan-lung-anh-that-tl40-p199604233.html?spid=277383991,0,"Đồ bộ nữ mặc nhà, Bộ ngủ nữ chất tole lanh loại 1, áo tay cánh tiên quần lửng ảnh thật - TL40",Thời trang nữ,88000.0,110000.0,20.0,3.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,OEM,Vietnam,156113.0,misa310512,112.0,15.0,0.0,0.0%,normal,0.0%,normal,0,0,0,0,0,0,1,0
197380065,"Đồ bộ nữ,đồ ngủ lửng mặc nhà vải lanh BL 145 họa tiết dễ thương size 45-70kg.",https://tiki.vn/do-bo-nu-lung-mac-nha-vai-lanh-bl-145-hoa-tiet-de-thuong-size-45-70kg-p197380065.html?spid=276660420,0,"Đồ bộ nữ,đồ ngủ lửng mặc nhà vải lanh BL 145 họa tiết dễ thương size 45-70kg.",Thời trang nữ,79200.0,99000.0,20.0,15.0,5.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,OEM,Vietnam,156113.0,misa310512,112.0,15.0,0.0,0.0%,normal,0.0%,normal,0,0,0,0,0,0,1,0
196761933,"Đồ bộ nữ, đồ ngủ mặc nhà lửng cổ vuông phối ren F21 tay cánh tiên vải lanh BL161 họa tiết dễ thương size 45-70kg.",https://tiki.vn/do-bo-nu-do-ngu-mac-nha-lung-co-vuong-phoi-ren-f21-tay-canh-tien-vai-lanh-bl161-hoa-tiet-de-thuong-size-45-70kg-p196761933.html?spid=276664087,0,"Đồ bộ nữ, đồ ngủ mặc nhà lửng cổ vuông phối ren F21 tay cánh tiên vải lanh BL161 họa tiết dễ thương size 45-70kg.",Thời trang nữ,71200.0,89000.0,20.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,OEM,Vietnam,9257.0,MISA Shop,1020.0,112.0,0.0,0.0%,normal,0.0%,normal,0,0,0,0,0,0,1,0
193370287,"đồ bộ mặc nhà cao cấp, chất kate hàn",https://tiki.vn/do-bo-mac-nha-cao-cap-p193370287.html?spid=193370299,0,"đồ bộ mặc nhà cao cấp, chất kate hàn",Thời trang nữ,144000.0,180000.0,20.0,16.0,4.3,3.0,1.0,0.0,0.0,3.0,0.0,0.0,OEM,Vietnam,229182.0,Đồ Bộ Eirlys Shop,84.0,30.0,0.0,0.0%,normal,0.0%,normal,0,0,0,0,0,0,1,0
191910410,đồ bộ pizama,https://tiki.vn/do-bo-pizama-p191910410.html?spid=276745558,0,đồ bộ pizama,Thời trang nữ,112000.0,140000.0,20.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,OEM,Vietnam,9257.0,MISA Shop,1020.0,112.0,0.0,0.0%,normal,0.0%,normal,0,0,0,0,0,0,1,0
190538380,"Đầm ngủ, Váy ngủ lụa Pháp (Lụa Latin) cao cấp VILADY - V151, phối ren và ngực lưng, xẻ đùi 2 bên (Màu Đen)",https://tiki.vn/dam-ngu-vay-ngu-lua-phap-lua-latin-cao-cap-vilady-v151-phoi-ren-va-nguc-lung-xe-dui-2-ben-mau-den-p190538380.html?spid=190538386,0,"Đầm ngủ, Váy ngủ lụa Pháp (Lụa Latin) cao cấp VILADY - V151, phối ren và ngực lưng, xẻ đùi 2 bên (Màu Đen)",Thời trang nữ,429000.0,479000.0,10.0,5.0,4.5,2.0,1.0,0.0,0.0,8.0,0.0,1.0,Vilady,Vietnam,262075.0,VILADY OFFICIAL,658.0,826.0,0.0,0.0%,normal,0.0%,normal,0,0,0,0,0,0,1,0
182845044,"đồ bộ mặc nhà mẫu lửng đẹp, vải lụa hàn",https://tiki.vn/do-bo-mac-nha-mau-lung-dep-p182845044.html?spid=182845065,0,"đồ bộ mặc nhà mẫu lửng đẹp, vải lụa hàn",Thời trang nữ,170000.0,212500.0,20.0,3.0,5.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,OEM,Vietnam,229182.0,Đồ Bộ Eirlys Shop,84.0,30.0,0.0,0.0%,normal,0.0%,normal,0,0,0,0,0,0,1,0
181376645,"Đồ ngủ sexy, váy ngủ 2 dây ren cho nữ quyến rũ đầm gợi cảm hở lưng khiêu gợi",https://tiki.vn/do-ngu-sexy-vay-ngu-2-day-ren-cho-nu-quyen-ru-dam-goi-cam-ho-lung-khieu-goi-p181376645.html?spid=181376649,0,"Đồ ngủ sexy, váy ngủ 2 dây ren cho nữ quyến rũ đầm gợi cảm hở lưng khiêu gợi",Thời trang nữ,44000.0,55000.0,20.0,6.0,3.0,2.0,1.0,0.0,0.0,5.0,0.0,1.0,Kun93,"China, Vietnam",47092.0,Kun93,2986.0,0.0,0.0,0.0%,normal,0.0%,normal,1,0,0,0,0,0,1,0
185002875,quần áo mặc nhà chất lụa hàn,https://tiki.vn/quan-ao-mac-nha-chat-lua-han-p185002875.html?spid=185002884,0,quần áo mặc nhà chất lụa hàn,Thời trang nữ,144000.0,180000.0,20.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,OEM,Vietnam,229182.0,Đồ Bộ Eirlys Shop,84.0,30.0,0.0,0.0%,normal,0.0%,normal,0,0,0,0,0,0,1,0
177226017,Bộ cosplay váy yếm thời trung hoa,https://tiki.vn/bo-cosplay-vay-yem-thoi-trung-hoa-p177226017.html?spid=177226019,0,Bộ cosplay váy yếm thời trung hoa,Thời trang nữ,44000.0,55000.0,20.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,OEM,"China, Vietnam",182857.0,Haphuongshop,221.0,88.0,0.0,0.0%,normal,0.0%,normal,1,0,0,0,0,0,1,0
174740733,đồ bộ mặc nhà mẫu lửng chất lụa hàn,https://tiki.vn/do-bo-mac-nha-mau-lung-chat-lua-han-p174740733.html?spid=174740741,0,đồ bộ mặc nhà mẫu lửng chất lụa hàn,Thời trang nữ,170000.0,212500.0,20.0,7.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,OEM,Vietnam,229182.0,Đồ Bộ Eirlys Shop,84.0,30.0,0.0,0.0%,normal,0.0%,normal,0,0,0,0,0,0,1,0
165984425,đồ bộ mặc nhà mẫu lửng chất lụa hàn,https://tiki.vn/do-bo-mac-nha-mau-lung-chat-lua-han-p165984425.html?spid=165984437,0,đồ bộ mặc nhà mẫu lửng chất lụa hàn,Thời trang nữ,150000.0,187500.0,20.0,1.0,5.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,OEM,Vietnam,229182.0,Đồ Bộ Eirlys Shop,84.0,30.0,0.0,0.0%,normal,0.0%,normal,0,0,0,0,0,0,1,0
167013297,đồ bộ mặc nhà đẹp,https://tiki.vn/do-bo-mac-nha-dep-p167013297.html?spid=167013312,0,đồ bộ mặc nhà đẹp,Thời trang nữ,180000.0,225000.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,OEM,Vietnam,229182.0,Đồ Bộ Eirlys Shop,84.0,30.0,0.0,0.0%,normal,0.0%,normal,0,0,0,0,0,0,1,0
136402337,"Đồ bộ nữ,đồ ngủ mặc nhà lửng áo vải thun cotton phối quần kaki thời trang.",https://tiki.vn/do-bo-nu-do-ngu-mac-nha-lung-ao-vai-thun-cotton-phoi-quan-kaki-thoi-trang-p136402337.html?spid=136402363,0,"Đồ bộ nữ,đồ ngủ mặc nhà lửng áo vải thun cotton phối quần kaki thời trang.",Thời trang nữ,116000.0,145000.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,OEM,Vietnam,197060.0,Shopdobo265,139.0,84.0,0.0,0.0%,normal,0.0%,normal,0,0,0,0,0,0,1,0
157808860,"đồ bộ mặc nhà,đồ bộ mặc nhà đẹp ảnh thật 100%, chất lụa hàn",https://tiki.vn/do-bo-mac-nha-do-bo-mac-nha-dep-anh-that-100-p157808860.html?spid=157808877,0,"đồ bộ mặc nhà,đồ bộ mặc nhà đẹp ảnh thật 100%, chất lụa hàn",Thời trang nữ,170000.0,212500.0,20.0,5.0,5.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,OEM,Vietnam,229182.0,Đồ Bộ Eirlys Shop,84.0,30.0,0.0,0.0%,normal,0.0%,normal,0,0,0,0,0,0,1,0
135002738,"Bộ đồ mặc ở nhà dành cho nữ, bộ áo ba lỗ và quần đùi nhún bèo vải lanh mặc nhà mềm mát, trẻ trung size 35 - 75 kg",https://tiki.vn/bo-quan-ao-sat-nach-mac-nha-cho-nu-vai-lanh-sieu-mat-nhun-beo-cach-dieu-p135002738.html?spid=135003042,0,"Bộ đồ mặc ở nhà dành cho nữ, bộ áo ba lỗ và quần đùi nhún bèo vải lanh mặc nhà mềm mát, trẻ trung size 35 - 75 kg",Thời trang nữ,136000.0,170000.0,20.0,10.0,4.5,4.0,1.0,0.0,0.0,11.0,79.0,0.0,OEM,China,223381.0,Michishop Tiệm tạp hoá nhỏ,103.0,41.0,0.0,0.0%,normal,0.0%,normal,1,0,0,0,0,0,0,0
134020411,Set Váy Ngủ Ren Áo Choàng Ngủ Sexy 3 Chi Tiết,https://tiki.vn/set-vay-ngu-ren-ao-choang-ngu-sexy-3-chi-tiet-p134020411.html?spid=134020419,0,Set Váy Ngủ Ren Áo Choàng Ngủ Sexy 3 Chi Tiết,Thời trang nữ,79200.0,99000.0,20.0,74.0,4.7,15.0,1.0,0.0,0.0,5.0,0.0,0.0,OEM,China,34774.0,Aquaria,11811.0,3552.0,0.0,0.0%,normal,0.0%,normal,1,0,0,0,0,0,0,0
104366948,Đồ bộ nữ cộc tay - Đồ bộ mặc nhà - Đồ ngủ mặc nhà nữ - Đồ bộ nữ lửng - Set bộ đũi mặc nhà nữ Vicci BDT.85 họa tiết quả Sơ ri,https://tiki.vn/do-bo-nu-coc-tay-do-bo-mac-nha-do-ngu-mac-nha-nu-do-bo-nu-lung-set-bo-dui-mac-nha-nu-vicci-bdt-85-hoa-tiet-qua-so-ri-p104366948.html?spid=104366956,0,Đồ bộ nữ cộc tay - Đồ bộ mặc nhà - Đồ ngủ mặc nhà nữ - Đồ bộ nữ lửng - Set bộ đũi mặc nhà nữ Vicci BDT.85 họa tiết quả Sơ ri,Thời trang nữ,116000.0,269000.0,57.0,16.0,4.5,2.0,1.0,0.0,0.0,2.0,0.0,1.0,VICCI,Vietnam,2008.0,SHOP TRIUMPH,3577.0,1678.0,0.0,0.0%,normal,0.0%,normal,0,0,0,0,0,0,1,0
97045140,"Đồ bộ mặc nhà – Bộ đồ ngủ nữ - Set đồ mặc nhà – Bộ đùi nữ mặc nhà – Bộ đũi mặc nhà  áo tay bèo nhún, quần sooc Vicci DS.68 phối hoạ tiết",https://tiki.vn/do-bo-mac-nha-bo-do-ngu-nu-set-do-mac-nha-bo-dui-nu-mac-nha-bo-dui-mac-nha-ao-tay-beo-nhun-quan-sooc-vicci-ds-68-phoi-hoa-tiet-p97045140.html?spid=97045164,0,"Đồ bộ mặc nhà – Bộ đồ ngủ nữ - Set đồ mặc nhà – Bộ đùi nữ mặc nhà – Bộ đũi mặc nhà  áo tay bèo nhún, quần sooc Vicci DS.68 phối hoạ tiết",Thời trang nữ,182400.0,228000.0,20.0,95.0,4.8,31.0,1.0,0.0,0.0,2.0,0.0,1.0,VICCI,Vietnam,2008.0,SHOP TRIUMPH,3577.0,1678.0,0.0,0.0%,normal,0.0%,normal,0,0,0,0,0,0,1,0
74856774,Đồ ngủ Sexy gợi cảm - Đầm ngủ Cosplay xuyên thấu liền thân,https://tiki.vn/do-ngu-sexy-goi-cam-dam-ngu-cosplay-xuyen-thau-lien-than-p74856774.html?spid=74856775,0,Đồ ngủ Sexy gợi cảm - Đầm ngủ Cosplay xuyên thấu liền thân,Thời trang nữ,36000.0,45000.0,20.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Kun93,Vietnam,47092.0,Kun93,2986.0,0.0,0.0,0.0%,normal,0.0%,normal,0,0,0,0,0,0,1,0
75327164,Quần áo giữ nhiệt cho nữ bộ giữ ấm bên trong,https://tiki.vn/quan-ao-giu-nhiet-cho-nu-bo-giu-am-ben-trong-p75327164.html?spid=75327166,0,Quần áo giữ nhiệt cho nữ bộ giữ ấm bên trong,Thời trang nữ,534000.0,594000.0,10.0,43.0,4.5,11.0,1.0,0.0,0.0,1.0,0.0,0.0,OEM,Hong Kong,53323.0,Mái Ấm Store,285.0,111.0,0.0,0.0%,normal,0.0%,normal,0,0,0,0,0,0,0,1
66484697,Bộ đồ ngủ lưới liền thân xuyên thấu gợi cảm,https://tiki.vn/bo-do-ngu-luoi-lien-than-xuyen-thau-goi-cam-p66484697.html?spid=66484698,0,Bộ đồ ngủ lưới liền thân xuyên thấu gợi cảm,Thời trang nữ,31200.0,39000.0,20.0,5.0,5.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,Kun93,Taiwan,47092.0,Kun93,2986.0,0.0,0.0,0.0%,normal,0.0%,normal,0,0,0,0,0,0,0,1
58234428,"Đồ bộ ngủ Nữ lụa mặc nhà pijama, sang trọng",https://tiki.vn/do-bo-ngu-nu-lua-mac-nha-pijama-sang-trong-p58234428.html?spid=103787780,0,"Đồ bộ ngủ Nữ lụa mặc nhà pijama, sang trọng",Thời trang nữ,108000.0,135000.0,20.0,11.0,2.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,OEM,Vietnam,156113.0,misa310512,112.0,15.0,0.0,0.0%,normal,0.0%,normal,0,0,0,0,0,0,1,0
44901035,"Đầm ngủ lụa WANNABE DN612 váy ngủ tối giản, 2 dây êm dịu thỏai mái, trẻ trung chăm sóc làn da, nâng niu giấc ngủ của bạn",https://tiki.vn/dam-ngu-phi-lua-wannabe-dn612-toi-gian-em-diu-thoai-mai-tre-trung-p44901035.html?spid=44901045,0,"Đầm ngủ lụa WANNABE DN612 váy ngủ tối giản, 2 dây êm dịu thỏai mái, trẻ trung chăm sóc làn da, nâng niu giấc ngủ của bạn",Thời trang nữ,320000.0,370000.0,14.0,49.0,4.2,5.0,1.0,0.0,0.0,1.0,79.0,1.0,Wannabe,Vietnam,5276.0,Wannabe Lingerie Store,96.0,136.0,0.0,0.0%,normal,0.0%,normal,0,0,0,0,0,0,1,0
24509494,Bộ đồ ngủ nữ satin lụa,https://tiki.vn/bo-do-ngu-nu-satin-lua-p24509494.html?spid=49592375,0,Bộ đồ ngủ nữ satin lụa,Thời trang nữ,136000.0,170000.0,20.0,55.0,3.5,17.0,1.0,0.0,0.0,1.0,0.0,0.0,OEM,Other,9257.0,MISA Shop,1020.0,112.0,0.0,0.0%,normal,0.0%,normal,0,0,1,0,0,0,0,1
50004697,Bộ đồ liền thân hình thú Cá Sấu (Khủng long) xanh,https://tiki.vn/bo-do-lien-than-ca-sau-khung-long-xanh-p50004697.html?spid=113789765,0,Bộ đồ liền thân hình thú Cá Sấu (Khủng long) xanh,Thời trang nữ,191200.0,239000.0,20.0,17.0,5.0,6.0,1.0,0.0,0.0,8.0,0.0,0.0,OEM,Vietnam,124854.0,Yen Vi Shop,2254.0,197.0,0.0,0.0%,normal,0.0%,normal,0,0,0,0,0,0,1,0
15120277,Đầm ngủ sexy ,https://tiki.vn/dam-ngu-sexy-p15120277.html?spid=15120949,0,Đầm ngủ sexy ,Thời trang nữ,144000.0,180000.0,20.0,22.0,4.8,6.0,1.0,0.0,0.0,3.0,0.0,0.0,OEM,Other,27477.0,shopthoitranganhnguyen,1794.0,253.0,0.0,0.0%,normal,0.0%,normal,0,0,1,0,0,0,0,1
7268681,Đầm ngủ sexy OY MS353,https://tiki.vn/dam-ngu-sexy-oy-ms353-p7268681.html?spid=48214161,0,Đầm ngủ sexy OY MS353,Thời trang nữ,31200.0,39000.0,20.0,68.0,4.5,6.0,1.0,0.0,0.0,3.0,0.0,0.0,OEM,Other,96032.0,Beauty and Fashion,2687.0,485.0,0.0,0.0%,normal,0.0%,normal,0,0,1,0,0,0,0,1
270443570,Đầm ngủ phi lụa cao cấp WANNABE DNS86 váy ngủ 2 dây kiểu dáng đơn giản nữ tính với phần lưng ba lỗ khoét sâu năng động,https://tiki.vn/dam-ngu-phi-lua-cao-cap-wannabe-dns86-don-gian-nu-tinh-p270443570.html?spid=270443574,0,Đầm ngủ phi lụa cao cấp WANNABE DNS86 váy ngủ 2 dây kiểu dáng đơn giản nữ tính với phần lưng ba lỗ khoét sâu năng động,Thời trang nữ,300000.0,350000.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,Wannabe,Vietnam,5276.0,Wannabe Lingerie Store,96.0,136.0,0.0,0.0%,normal,0.0%,normal,0,0,0,0,0,0,1,0
274544090,Đồ bộ nữ mặc nhà vải kate mát mẻ size ( 40kg-65kg),https://tiki.vn/do-bo-nu-mac-nha-vai-kate-mat-me-size-40kg-65kg-p274544090.html?spid=274544092,0,Đồ bộ nữ mặc nhà vải kate mát mẻ size ( 40kg-65kg),Thời trang nữ,152000.0,190000.0,20.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,OEM,Vietnam,229182.0,Đồ Bộ Eirlys Shop,84.0,30.0,0.0,0.0%,normal,0.0%,normal,0,0,0,0,0,0,1,0
273017245,"Đồ bộ nữ mặc nhà xinh, mẫu lửng vải kate",https://tiki.vn/do-bo-nu-mac-nha-xinh-mau-lung-vai-kate-p273017245.html?spid=273017247,0,"Đồ bộ nữ mặc nhà xinh, mẫu lửng vải kate",Thời trang nữ,136000.0,170000.0,20.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,OEM,Vietnam,229182.0,Đồ Bộ Eirlys Shop,84.0,30.0,0.0,0.0%,normal,0.0%,normal,0,0,0,0,0,0,1,0
263693472,Bộ Body Lưới Sexy Gợi Cảm,https://tiki.vn/bo-body-luoi-sexy-goi-cam-p263693472.html?spid=263693476,0,Bộ Body Lưới Sexy Gợi Cảm,Thời trang nữ,44000.0,55000.0,20.0,,0.0,0.0,1.0,0.0,0.0,9.0,79.0,0.0,OEM,South Korea,96032.0,Beauty and Fashion,2687.0,485.0,0.0,0.0%,normal,0.0%,normal,0,0,0,1,0,0,0,0
262707515,đồ bộ mặc nhà xinh,https://tiki.vn/do-bo-mac-nha-xinh-p262707515.html?spid=262707530,0,đồ bộ mặc nhà xinh,Thời trang nữ,121600.0,152000.0,20.0,4.0,4.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,OEM,Vietnam,229182.0,Đồ Bộ Eirlys Shop,84.0,30.0,0.0,0.0%,normal,0.0%,normal,0,0,0,0,0,0,1,0
225969848,Đầm ngủ WANNABE DNS17 váy ngủ 2 dây lụa mềm mịn mát kiểu dáng đơn giản dễ mặc phối ren thêu Nhật siêu xinh,https://tiki.vn/dam-ngu-phi-lua-cao-cap-wannabe-dns17-kieu-dang-don-gian-de-mac-p225969848.html?spid=225969850,0,Đầm ngủ WANNABE DNS17 váy ngủ 2 dây lụa mềm mịn mát kiểu dáng đơn giản dễ mặc phối ren thêu Nhật siêu xinh,Thời trang nữ,400000.0,450000.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,79.0,1.0,Wannabe,Vietnam,5276.0,Wannabe Lingerie Store,96.0,136.0,0.0,0.0%,normal,0.0%,normal,0,0,0,0,0,0,1,0
